"matchedname","authority","sourceid","uri","GBIF_id"
"Calonyction muricatum","(L.) Jacq.","iPlant_TNRS","http://www.tropicos.org/Name/8500052","8227635"
"Ipomoea nil","(L.) Roth","iPlant_TNRS","http://www.tropicos.org/Name/8500053","2928534"
"Ipomoea obscura","(L.) Ker Gawl.","iPlant_TNRS","http://www.tropicos.org/Name/8500732","2928565"
"Ipomoea ochracea","(Lindl.) G. Don","iPlant_TNRS","http://www.tropicos.org/Name/8501800","2928568"
"Ipomoea pandurata","(L.) G. Mey.","iPlant_TNRS","http://www.tropicos.org/Name/8500734","2928514"
"Ipomoea hirsutula","(L.) Roth","iPlant_TNRS","http://www.tropicos.org/Name/8500061","2928576"
"Ipomoea purpurea","(L.) Roth","iPlant_TNRS","http://www.tropicos.org/Name/8500061","2928576"
"Ipomoea quamoclit","L.","iPlant_TNRS","http://www.tropicos.org/Name/8500062","2928562"
"Ipomoea blepharosepala","(Hochst. ex A. Rich.) Verdc. ex A. Meeuse","iPlant_TNRS","http://www.tropicos.org/Name/8501341","6708878"
"Ipomoea tricolor","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/8500482","2928589"
"Ipomoea trifida","(Kunth) G. Don","iPlant_TNRS","http://www.tropicos.org/Name/8500752","4267463"
"Ipomoea triloba","L.","iPlant_TNRS","http://www.tropicos.org/Name/8500753","2928547"
"Ipomoea macrantha","L.","iPlant_TNRS","http://www.tropicos.org/Name/8500757","2928516"
"Ipomoea violacea","L.","iPlant_TNRS","http://www.tropicos.org/Name/8500757","2928516"
"Iresine rhizomatosa","Standl.","iPlant_TNRS","http://www.tropicos.org/Name/1100465","3085031"
"Fimbristylis globulosa","(Retz.) Kuntze","iPlant_TNRS","http://www.tropicos.org/Name/100206102","5290995"
"Iris douglasiana","Herb.","iPlant_TNRS","http://www.tropicos.org/Name/16600510","5298502"
"Iris germanica","L.","iPlant_TNRS","http://www.tropicos.org/Name/16600053","5298069"
"Iris missouriensis","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/16600527","5298923"
"Iris orientalis","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/50125538","2748312"
"Iris prismatica","Pursh","iPlant_TNRS","http://www.tropicos.org/Name/16602139","5298650"
"Iris pseudacorus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16600257","5298231"
"Iris sibirica","L.","iPlant_TNRS","http://www.tropicos.org/Name/16602144","5298126"
"Iris spuria","L.","iPlant_TNRS","http://www.tropicos.org/Name/16600062","5298946"
"Iris versicolor","L.","iPlant_TNRS","http://www.tropicos.org/Name/16600268","5298019"
"Isachne globosa","(Thunb.) Kuntze","iPlant_TNRS","http://www.tropicos.org/Name/25538092","4144475"
"Isachne kunthiana","(Wight & Arn. ex Steud.) Miq.","iPlant_TNRS","http://www.tropicos.org/Name/25548690","4154287"
"Isachne pulchella","Roth","iPlant_TNRS","http://www.tropicos.org/Name/25538093","2703547"
"Isatis tinctoria","L.","iPlant_TNRS","http://www.tropicos.org/Name/4101316","5374118"
"Ischaemum","L.","iPlant_TNRS","http://www.tropicos.org/Name/40031710","2702456"
"Ischaemum afrum","(J.F. Gmel.) Dandy","iPlant_TNRS","http://www.tropicos.org/Name/25514292","4144035"
"Ischaemum aristatum","L.","iPlant_TNRS","http://www.tropicos.org/Name/25531874","4113668"
"Ischaemum barbatum","Retz.","iPlant_TNRS","http://www.tropicos.org/Name/25538099","4143829"
"Ischaemum rugosum","Salisb.","iPlant_TNRS","http://www.tropicos.org/Name/25509728","2702462"
"Ischaemum timorense","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/25517546","2702458"
"Haplopappus pluriflorus","(Torr. & A. Gray) Greene","iPlant_TNRS","http://www.tropicos.org/Name/2710559","3099269"
"Haplopappus tenuisectus","Greene","iPlant_TNRS","http://www.tropicos.org/Name/2738802","3099292"
"Isolatocereus","(Backeb.) Backeb.","iPlant_TNRS","http://www.tropicos.org/Name/40032028","7280290"
"Isolepis hystrix","(Thunb.) Nees","iPlant_TNRS","http://www.tropicos.org/Name/9901152","2713243"
"Cyperus tenellus","Muasya & D.A. Simpson","iPlant_TNRS","http://www.tropicos.org/Name/50308562","2713204"
"Isolepis marginata","(Thunb.) A. Dietr.","iPlant_TNRS","http://www.tropicos.org/Name/9905234","2713104"
"Isolepis prolifera","(Rottb.) R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/50056212","2713129"
"Isolepis sepulcralis","Steud.","iPlant_TNRS","http://www.tropicos.org/Name/50056213","2713037"
"Isolepis setacea","(L.) R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/9904879","2713300"
"Isolepis stellata","(C.B. Clarke) K.L. Wilson","iPlant_TNRS","http://www.tropicos.org/Name/50056217","2713227"
"Itaya","H.E. Moore","iPlant_TNRS","http://www.tropicos.org/Name/40032330","2736898"
"Iva axillaris","Pursh","iPlant_TNRS","http://www.tropicos.org/Name/2700941","5402631"
"Iva ciliata","Willd.","iPlant_TNRS","http://www.tropicos.org/Name/2725440","5402632"
"Ixeris dentata","(Thunb.) Tzvelev","iPlant_TNRS","http://www.tropicos.org/Name/2717550","3100745"
"Ixeris stolonifera","A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/2725761","3115540"
"Lactuca stolonifera","A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/2725761","3115540"
"Ixia flexuosa","L.","iPlant_TNRS","http://www.tropicos.org/Name/16601198","5296907"
"Ixia longituba","N.E. Br.","iPlant_TNRS","http://www.tropicos.org/Name/16601216","5297035"
"Ixia maculata","L.","iPlant_TNRS","http://www.tropicos.org/Name/16601221","5297080"
"Ixia paniculata","D. Delaroche","iPlant_TNRS","http://www.tropicos.org/Name/16601241","5296922"
"Ixia viridiflora","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/16601282","5296998"
"Ixophorus unisetus","(J. Presl) Schltdl.","iPlant_TNRS","http://www.tropicos.org/Name/25512114","2705806"
"Jaborosa runcinata","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/29600765","3801829"
"Jacaranda mimosifolia","D. Don","iPlant_TNRS","http://www.tropicos.org/Name/3700578","3172499"
"Jacquemontia sandwicensis","(A. Gray) K.R. Robertson","iPlant_TNRS","http://www.tropicos.org/Name/50160949","5709439"
"Jacquemontia tamnifolia","(L.) Griseb.","iPlant_TNRS","http://www.tropicos.org/Name/8500790","5341725"
"Jarava plumosa","(Spreng.) S.W.L. Jacobs & J. Everett","iPlant_TNRS","http://www.tropicos.org/Name/50114594","5290178"
"Jasione montana","L.","iPlant_TNRS","http://www.tropicos.org/Name/5501660","8366345"
"Jasminocereus","Britton & Rose","iPlant_TNRS","http://www.tropicos.org/Name/40033167","7280267"
"Jasminum","L.","iPlant_TNRS","http://www.tropicos.org/Name/40033193","3172260"
"Jasminum dichotomum","Vahl","iPlant_TNRS","http://www.tropicos.org/Name/23000151","3172274"
"Jasminum fluminense","Vell.","iPlant_TNRS","http://www.tropicos.org/Name/23000152","3172270"
"Jasminum mesnyi","Hance","iPlant_TNRS","http://www.tropicos.org/Name/23000154","3172272"
"Jasminum polyanthum","Franch.","iPlant_TNRS","http://www.tropicos.org/Name/23000557","3682631"
"Jasminum sambac","(L.) Aiton","iPlant_TNRS","http://www.tropicos.org/Name/23000205","7587215"
"Jatropha curcas","L.","iPlant_TNRS","http://www.tropicos.org/Name/12800067","3072953"
"Jatropha gossypiifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/12802174","3072900"
"Jatropha podagrica","Hook.","iPlant_TNRS","http://www.tropicos.org/Name/12800226","3073016"
"Juglans cinerea","L.","iPlant_TNRS","http://www.tropicos.org/Name/16700001","3054352"
"Juglans microcarpa","Berland.","iPlant_TNRS","http://www.tropicos.org/Name/16700063","3054372"
"Juglans nigra","L.","iPlant_TNRS","http://www.tropicos.org/Name/16700006","3054357"
"Juglans regia","L.","iPlant_TNRS","http://www.tropicos.org/Name/16700045","3054368"
"Juncus acuminatus","Michx.","iPlant_TNRS","http://www.tropicos.org/Name/16900024","2701323"
"Juncus acutiflorus","Ehrh.","iPlant_TNRS","http://www.tropicos.org/Name/16900025","2701571"
"Juncus acutus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900118","2701632"
"Juncus balticus","Willd.","iPlant_TNRS","http://www.tropicos.org/Name/16900001","2701151"
"Juncus articulatus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900002","2701261"
"Juncus lampocarpus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900002","2701261"
"Juncus bufonius","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900004","6413649"
"Juncus bulbosus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900039","2701339"
"Juncus canadensis","J. Gay ex Laharpe","iPlant_TNRS","http://www.tropicos.org/Name/16900040","7765825"
"Juncus capensis","Thunb.","iPlant_TNRS","http://www.tropicos.org/Name/16900241","2701080"
"Juncus capillaceus","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/16900214","2701164"
"Juncus capitatus","Weigel","iPlant_TNRS","http://www.tropicos.org/Name/16900132","2701957"
"Juncus compressus","Jacq.","iPlant_TNRS","http://www.tropicos.org/Name/50072533","2701599"
"Juncus conglomeratus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900043","2701418"
"Juncus effusus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900047","2701311"
"Juncus filiformis","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900052","2701799"
"Juncus gerardii","Loisel.","iPlant_TNRS","http://www.tropicos.org/Name/16900055","2701297"
"Juncus hybridus","Brot.","iPlant_TNRS","http://www.tropicos.org/Name/16900288","6413509"
"Juncus imbricatus","Laharpe","iPlant_TNRS","http://www.tropicos.org/Name/16900259","2701618"
"Juncus inflexus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900007","2701841"
"Juncus marginatus","Rostk.","iPlant_TNRS","http://www.tropicos.org/Name/16900064","2701532"
"Juncus maritimus","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/16900116","2701869"
"Juncus microcephalus","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/16900224","7548011"
"Juncus nodosus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900065","2701592"
"Juncus oxycarpus","E. Mey. ex Kunth","iPlant_TNRS","http://www.tropicos.org/Name/16900269","2701456"
"Juncus phaeocephalus","Engelm.","iPlant_TNRS","http://www.tropicos.org/Name/16900174","2701479"
"Juncus prismatocarpus","R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/16901006","2701743"
"Juncus roemerianus","Scheele","iPlant_TNRS","http://www.tropicos.org/Name/16900181","2701817"
"Juncus squarrosus","L.","iPlant_TNRS","http://www.tropicos.org/Name/16900071","2701727"
"Juncus subnodulosus","Schrank","iPlant_TNRS","http://www.tropicos.org/Name/16900073","2701900"
"Juncus tenuis","Willd.","iPlant_TNRS","http://www.tropicos.org/Name/16900074","2702084"
"Juncus cognatus","(Elliott) Alph. Wood","iPlant_TNRS","http://www.tropicos.org/Name/16900663","8143288"
"Juniperus","L.","iPlant_TNRS","http://www.tropicos.org/Name/40033976","2684359"
"Juniperus ashei","J. Buchholz","iPlant_TNRS","http://www.tropicos.org/Name/9400375","2684487"
"Juniperus communis","L.","iPlant_TNRS","http://www.tropicos.org/Name/9400373","2684709"
"Juniperus deppeana","Steud.","iPlant_TNRS","http://www.tropicos.org/Name/9400146","2684674"
"Juniperus horizontalis","Moench","iPlant_TNRS","http://www.tropicos.org/Name/9400150","2684410"
"Juniperus monosperma","(Engelm.) Sarg.","iPlant_TNRS","http://www.tropicos.org/Name/9400151","2684633"
"Juniperus occidentalis","Hook.","iPlant_TNRS","http://www.tropicos.org/Name/9400152","2684615"
"Juniperus osteosperma","(Torr.) Little","iPlant_TNRS","http://www.tropicos.org/Name/9400345","2684818"
"Juniperus pinchotii","Sudw.","iPlant_TNRS","http://www.tropicos.org/Name/9400154","2684621"
"Juniperus scopulorum","Sarg.","iPlant_TNRS","http://www.tropicos.org/Name/9400155","2684773"
"Juniperus virginiana","L.","iPlant_TNRS","http://www.tropicos.org/Name/9400157","2684391"
"Juniperus silicicola","(Small) A.E. Murray","iPlant_TNRS","http://www.tropicos.org/Name/9400131","7912358"
"Justicia americana","(L.) Vahl","iPlant_TNRS","http://www.tropicos.org/Name/101421","3173073"
"Justicia betonica","L.","iPlant_TNRS","http://www.tropicos.org/Name/100054","3173085"
"Justicia flava","(Forssk.) Vahl","iPlant_TNRS","http://www.tropicos.org/Name/102177","7494800"
"Justicia insularis","T. Anderson","iPlant_TNRS","http://www.tropicos.org/Name/102418","3777861"
"Justicia simplex","Thunb.","iPlant_TNRS","http://www.tropicos.org/Name/50213330","3777631"
"Anisostachya tenella","(Nees) T. Anderson","iPlant_TNRS","http://www.tropicos.org/Name/100070","7545823"
"Kalanchoe","Adans.","iPlant_TNRS","http://www.tropicos.org/Name/40034315","2985928"
"Bryophyllum beauverdii","Raym.-Hamet","iPlant_TNRS","http://www.tropicos.org/Name/8901925","2985929"
"Bryophyllum daigremontianum","Raym.-Hamet & H. Perrier","iPlant_TNRS","http://www.tropicos.org/Name/8900296","2985936"
"Bryophyllum delagoense","Eckl. & Zeyh.","iPlant_TNRS","http://www.tropicos.org/Name/8900297","2985940"
"Kalanchoe lateritia","Engl.","iPlant_TNRS","http://www.tropicos.org/Name/8901302","7334266"
"Kalanchoe longiflora","Schltr. ex J.M. Wood","iPlant_TNRS","http://www.tropicos.org/Name/8900481","4199529"
"Bryophyllum pinnatum","(Lam.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/8900302","2985930"
"Kalanchoe pinnata","(Lam.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/8900302","2985930"
"Bryophyllum proliferum","(Bowie ex Hook.) Raym.-Hamet","iPlant_TNRS","http://www.tropicos.org/Name/8901661","7750564"
"Kallstroemia californica","(S. Watson) Vail","iPlant_TNRS","http://www.tropicos.org/Name/34600043","3189891"
"Kallstroemia grandiflora","Torr. ex A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/34600044","3189896"
"Kallstroemia hirsutissima","Vail","iPlant_TNRS","http://www.tropicos.org/Name/34600045","7768852"
"Kallstroemia maxima","(L.) Hook. & Arn.","iPlant_TNRS","http://www.tropicos.org/Name/34600184","3189888"
"Kalmia angustifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/12300029","2883007"
"Kalmia latifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/12300612","2883005"
"Kalmia polifolia","Wangenh.","iPlant_TNRS","http://www.tropicos.org/Name/12300031","2882990"
"Karwinskia humboldtiana","(Schult.) Zucc.","iPlant_TNRS","http://www.tropicos.org/Name/27500166","3039523"
"Canthium hispidum","(Benth.) Bridson","iPlant_TNRS","http://www.tropicos.org/Name/27907035","2919656"
"Kennedia rubicunda","(Schneev.) Vent.","iPlant_TNRS","http://www.tropicos.org/Name/13072551","2959161"
"Khaya senegalensis","(Desr.) A. Juss.","iPlant_TNRS","http://www.tropicos.org/Name/20400344","3190508"
"Kickxia elatine","(L.) Dumort.","iPlant_TNRS","http://www.tropicos.org/Name/29200058","3170819"
"Kickxia lanigera","(Desf.) Hand.-Mazz.","iPlant_TNRS","http://www.tropicos.org/Name/29206939","7663935"
"Kickxia spuria","(L.) Dumort.","iPlant_TNRS","http://www.tropicos.org/Name/29201019","3170817"
"Senecio longiflorus","DC.","iPlant_TNRS","http://www.tropicos.org/Name/2720993","5405628"
"Knautia arvensis","(L.) Coult.","iPlant_TNRS","http://www.tropicos.org/Name/11200013","2888808"
"Kniphofia uvaria","(L.) Oken","iPlant_TNRS","http://www.tropicos.org/Name/100211494","5305033"
"Bassia scoparia","(L.) Schrad.","iPlant_TNRS","http://www.tropicos.org/Name/7200062","8904738"
"Kochia scoparia","(L.) Schrad.","iPlant_TNRS","http://www.tropicos.org/Name/7200062","8904738"
"Koeberlinia spinosa","Zucc.","iPlant_TNRS","http://www.tropicos.org/Name/17100001","3054188"
"Koeleria macrantha","","iPlant_TNRS","http://www.tropicos.org/Name/50079255","7262112"
"Koelreuteria elegans","(Seem.) A.C. Sm.","iPlant_TNRS","http://www.tropicos.org/Name/28601468","5421178"
"Kosteletzkya virginica","(L.) C. Presl ex A. Gray","iPlant_TNRS","http://www.tropicos.org/Name/19601015","3152482"
"Krameria grayi","Rose & Painter","iPlant_TNRS","http://www.tropicos.org/Name/17200023","5421459"
"Krigia virginica","(L.) Willd.","iPlant_TNRS","http://www.tropicos.org/Name/2702752","3132412"
"Kummerowia stipulacea","(Maxim.) Makino","iPlant_TNRS","http://www.tropicos.org/Name/13048658","5352522"
"Kummerowia striata","(Thunb.) Schindl.","iPlant_TNRS","http://www.tropicos.org/Name/13048659","5352523"
"Cyperus brevifolius","Rottb.","iPlant_TNRS","http://www.tropicos.org/Name/9900382","8632822"
"Kyllinga brevifolia","Rottb.","iPlant_TNRS","http://www.tropicos.org/Name/9900382","8632822"
"Cyperus kyllingia","(J.R. Forst. & G. Forst.) Dandy ex Hutch. & Dalziel","iPlant_TNRS","http://www.tropicos.org/Name/9900388","9196455"
"Kyllinga nemoralis","(J.R. Forst. & G. Forst.) Dandy ex Hutch. & Dalziel","iPlant_TNRS","http://www.tropicos.org/Name/9900388","9196455"
"Cyperus sesquiflorus","Vahl","iPlant_TNRS","http://www.tropicos.org/Name/9900389","8179942"
"Cyperus aromaticus","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/9900901","8584975"
"Kyllinga polyphylla","Kunth","iPlant_TNRS","http://www.tropicos.org/Name/9900901","8584975"
"Cyperus metzii","Vahl","iPlant_TNRS","http://www.tropicos.org/Name/9900392","2718835"
"Lablab purpureus","(L.) Sweet","iPlant_TNRS","http://www.tropicos.org/Name/13021444","2952236"
"Lachenalia aloides","Engl.","iPlant_TNRS","http://www.tropicos.org/Name/18403107","2775351"
"Lachenalia bulbifera","Engl.","iPlant_TNRS","http://www.tropicos.org/Name/18403120","2775410"
"Lachenalia mutabilis","Sweet","iPlant_TNRS","http://www.tropicos.org/Name/18403161","9239373"
"Lachenalia reflexa","Thunb.","iPlant_TNRS","http://www.tropicos.org/Name/18403178","2773807"
"Lachnanthes tinctoria","(Lam.) Dandy","iPlant_TNRS","http://www.tropicos.org/Name/14900001","2765922"
"Ochrosia parviflora","(G. Don) Kuntze","iPlant_TNRS","http://www.tropicos.org/Name/100212244","9644726"
"Lactuca biennis","(Moench) Fernald","iPlant_TNRS","http://www.tropicos.org/Name/2700946","3140515"
"Lactuca canadensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700947","3140315"
"Lactuca dregeana","DC.","iPlant_TNRS","http://www.tropicos.org/Name/2722792","3140281"
"Lactuca capensis","Forssk.","iPlant_TNRS","http://www.tropicos.org/Name/2740200","3140472"
"Lactuca ludoviciana","(Nutt.) Riddell","iPlant_TNRS","http://www.tropicos.org/Name/2700949","3140324"
"Lactuca muralis","Fresen.","iPlant_TNRS","http://www.tropicos.org/Name/2710603","7973078"
"Lactuca saligna","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700953","3140467"
"Lactuca sativa","L.","iPlant_TNRS","http://www.tropicos.org/Name/2710604","7403263"
"Lactuca scariola","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700954","3140490"
"Lactuca serriola","L.","iPlant_TNRS","http://www.tropicos.org/Name/2700954","3140490"
"Lactuca virosa","L.","iPlant_TNRS","http://www.tropicos.org/Name/2702761","3140346"
"Galeopsis angustifolia","(Ehrh. ex Hoffm.) Pouzar & Slavíková","iPlant_TNRS","http://www.tropicos.org/Name/100212247","3895063"
"Galeopsis segetum","(Neck.) Pouzar & Slavíková","iPlant_TNRS","http://www.tropicos.org/Name/100212249","3895046"
"Lagarosiphon major","Moss ex Wager","iPlant_TNRS","http://www.tropicos.org/Name/16100122","2865565"
"Lagascea mollis","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/2702762","3132776"
"Lagenaria siceraria","(Molina) Standl.","iPlant_TNRS","http://www.tropicos.org/Name/9200413","2874672"
"Lagerstroemia indica","L.","iPlant_TNRS","http://www.tropicos.org/Name/19200242","3188725"
"Prosopis farcta","Bobrov","iPlant_TNRS","http://www.tropicos.org/Name/13048959","2970826"
"Lagunaria patersonia","(Andrews) G. Don","iPlant_TNRS","http://www.tropicos.org/Name/3900210","7279388"
"Lagurus ovatus","L.","iPlant_TNRS","http://www.tropicos.org/Name/25511215","5290177"
"Lamarckia aurea","(L.) Moench","iPlant_TNRS","http://www.tropicos.org/Name/25512118","5289762"
"Lamium amplexicaule","L.","iPlant_TNRS","http://www.tropicos.org/Name/17600099","2926679"
